Fecha;VAL356CI8017-Conductividad;VAL356M003-Carga Motor;VAL356M014-Carga Motor;VAL356M015-Carga Motor;VAL356PI8026-Ind.Presi—n;VAL356PIC8025-Ind.Presi—n;VAL356TI8015-Ind.Temperatura;VAL356TIC8014-Ind.Temperatura;Estado
04-03-2011 3:38;20,1;71,6919359;35,5997996;48,2858484;21,0444741;20,4;79,0465733;100,4373169;0
04-03-2011 5:38;198,6;69,0441977;39,2057469;47,6958246;20,959932;20,1;78,9198576;100,301113;0
04-03-2011 7:38;2,5;70,4182404;39,8569293;48,0495822;21,1743389;20,5;79,0816299;100,2989829;0
04-03-2011 9:38;2,8;70,2149484;38,6747328;49,0478899;21,0963381;20,9;79,9091544;101,4419776;0
04-03-2011 11:38;5,7;71,2360968;42,7723183;50,1935369;20,8545026;21;80,2700342;100,9578116;0
04-03-2011 13:38;2,6;72,0583992;35,6441868;50,0286167;21,2345227;21,1;79,4038378;105,1074112;0
04-03-2011 15:38;2,5;70,8289174;38,7217221;48,6854926;21,0952236;21;79,5990761;100,7851279;0
04-03-2011 17:38;2,6;70,2153694;41,9725628;48,0248689;21,1243797;20,7;80,4723528;100,2491992;0
04-03-2011 19:38;2,6;72,6588581;39,0748553;48,9148167;20,7201743;20,2;80,2711024;100,2071918;0
04-03-2011 21:38;2,6;74,6958902;40,4016261;49,1884247;20,1490888;19,5;79,0690547;101,3086771;0
04-03-2011 23:38;2,6;73,4104401;36,7701785;48,6496333;20,6612295;20,2;78,7077545;100,5320984;0
05-03-2011 1:38;2,6;71,9132624;37,4724761;47,5130467;20,9692082;20,4;78,3863748;101,2768463;0
05-03-2011 3:38;104;70,4153594;40,1159194;47,0389119;20,7845074;20,5;78,2417405;101,4950769;0
05-03-2011 5:38;2,7;69,7140246;39,0119111;47,1538114;20,8115666;20,5;78,1617985;101,1380703;0
05-03-2011 7:38;6,2;69,4747276;38,8218776;47,0856103;20,5664757;20,5;78,3870799;100,7044746;0
05-03-2011 9:38;2,7;69,7850565;38,1026914;47,3001368;20,6037765;20,4;79,2792578;99,7938839;0
05-03-2011 11:38;99,1;68,7451528;34,0425031;46,7261604;20,9287033;20,2;79,6335876;101,9243138;0
05-03-2011 13:38;158,7;66,4083032;38,9815041;45,9053825;20,8991328;20,2;78,8578905;105,127135;0
05-03-2011 15:38;112;67,5083596;55,844854;46,9303339;21,2272223;20,4;79,9358081;103,5860747;0
05-03-2011 17:38;5,5;67,3381409;60,3902081;46,9211147;21,1949745;20,6;79,8390129;101,0869579;0
05-03-2011 19:38;4,3;68,5885766;59,7624578;47,5712221;21,1573327;20,8;79,7274447;100,8534021;0
05-03-2011 21:38;2,7;68,3796072;54,7221733;47,3607891;21,1301583;20,8;79,5692622;100,6993561;0
05-03-2011 23:38;2,6;67,3626158;54,873518;47,1041148;20,959059;20,9;79,409004;100,6270186;0
06-03-2011 1:38;2,5;66,9694163;53,8828722;47,0277066;21,1078496;20,8;79,3048103;100,539035;0
06-03-2011 3:38;2,5;66,9172375;53,2774948;46,5059416;21,0644851;20,7;79,2301547;100,3547897;0
06-03-2011 5:38;2,5;66,4012066;58,2176906;46,2967598;21,1055786;20,7;79,2711228;100,1541006;0
06-03-2011 7:38;91,3;67,4900072;59,5687398;46,6330135;21,0882584;20,7;79,6755319;100,5742683;0
06-03-2011 9:38;58;67,7739431;60,214989;47,2982206;21,0503246;20,6;80,095828;101,5597652;0
06-03-2011 11:38;4,2;67,8190387;61,9295311;47,6859861;21,30344;20,4;80,0810526;100,6391887;0
06-03-2011 13:38;138,1;68,7916451;60,5134707;48,0163291;21,2568613;20,3;79,838356;99,5755596;0
06-03-2011 15:38;21,6;69,3211005;56,620182;48,2196263;21,398267;20,4;78,8859826;98,9084093;0
06-03-2011 17:38;5,7;64,776083;29,1069103;44,8348735;21,2167966;20,7;76,4003085;100,7168616;0
06-03-2011 19:38;3;64,0517852;37,1533999;44,1206803;20,9927355;20,6;78,2867218;101,0641249;0
06-03-2011 21:38;2,8;63,2854603;35,6764399;43,8455779;19,9785608;19,6;75,3528349;101,4973947;0
06-03-2011 23:38;2,8;71,8819149;19,329144;34,0194855;19,8461752;19,3;78,5713698;100,9991007;0
07-03-2011 1:38;2,6;71,3373501;3,7989731;30,9170119;20,0105063;19,1;77,1610738;101,9148074;0
07-03-2011 3:38;3,2;69,9016688;9,8995169;36,9990488;19,8109203;19;77,2296868;101,6301952;0
07-03-2011 5:38;3,7;70,8092119;9,3372205;31,7261957;19,7767306;19;77,3556178;100,9628332;0
07-03-2011 7:38;3,8;72,019984;9,5172226;31,9833319;19,7490569;18,9;75,9389956;99,7630986;0
07-03-2011 9:38;2,9;68,8493589;0,7199207;31,2226436;19,7481274;18,9;70,3897816;101,6039566;0
07-03-2011 11:38;3,1;68,463453;1,0814794;31,1120078;19,7505429;18,9;71,4422655;102,4681878;0
07-03-2011 13:38;3,1;68,0975853;0;30,9570887;19,8057052;19,3;69,8306663;101,9943655;0
07-03-2011 15:38;4,4;67,0095612;4,2430608;32,5112809;43,7668515;44,3;72,0776116;100,6770981;0
07-03-2011 17:38;1,7;64,5779319;0;17,3981415;100,0421611;99,3;63,5381345;96,3326659;0
07-03-2011 19:38;0;64,0213505;0;8,9805069;100,3694892;99,6;49,6359689;89,5333524;0
07-03-2011 21:38;0;63,6866431;0;18,5355126;100,4238679;99,8;42,7256701;79,4622578;0
07-03-2011 23:38;0;63,2482222;0;18,427121;100,4576502;99,7;37,8698384;62,7357596;0
08-03-2011 1:38;0;62,835782;0;7,7995858;100,4783228;99,7;36,623623;49,1135537;0
08-03-2011 3:38;0;62,6683252;0;0;100,4920371;99,7;37,7945568;39,3998964;0
08-03-2011 5:38;0;62,6262348;0;0;100,4448241;99,8;39,7859193;32,5159468;0
08-03-2011 7:38;0;62,6140572;0;10,0597953;100,2045788;99,7;42,7997496;27,7861358;0
08-03-2011 9:38;0;62,5260619;0;19,5643291;99,9514884;99,4;46,5503694;23,8239251;0
08-03-2011 11:38;0;62,2149319;0;19,7737998;99,757473;99,1;50,8024394;22,8094558;0
08-03-2011 13:38;0;61,8436636;0;19,4172591;99,5946582;99;52,7978395;22,1742298;0
08-03-2011 15:38;0;61,6864083;0;18,4316698;99,4942897;99;54,860621;22,0518138;0
08-03-2011 17:38;0;61,3321994;0;16,4522377;99,5906705;99;55,7958066;22,3308823;0
08-03-2011 19:38;0;61,0994433;0;16,5960427;99,7005689;99,1;56,2994187;22,387679;0
08-03-2011 21:38;0;60,9870267;0;15,2606958;99,7742578;99,1;56,1868911;21,4037806;0
08-03-2011 23:38;0;60,8051796;0;16,0302436;99,828919;99,2;56,0468186;20,2185767;0
09-03-2011 1:38;0;60,5086891;0;16,3706409;99,8585937;99,2;55,7017349;18,9126783;0
09-03-2011 3:38;0;60,5315998;0;16,6068494;99,8100788;99,2;55,3079549;18,0681953;0
09-03-2011 5:38;0;60,4838907;0;16,887545;99,7574115;99,2;55,8926813;17,381458;0
09-03-2011 7:38;0;60,3126382;0;16,8771418;99,7657161;99,2;57,4822674;16,9546112;0
09-03-2011 9:38;0;60,1391934;0;16,925296;99,8058339;99,2;58,5974209;17,0511909;0
09-03-2011 11:38;0;59,9582059;0;16,9218672;99,8201966;99,1;60,5734844;17,2173603;0
09-03-2011 13:38;0,1;59,7696274;0;16,9491205;99,7543101;99,1;43,4788818;18,2097177;0
09-03-2011 15:38;0,1;59,6865562;0;17,060653;99,6847739;99,1;32,2259929;19,2489283;0
09-03-2011 17:38;0,1;59,4532119;0;17,0561431;99,6997573;99,1;30,9764563;19,7325801;0
09-03-2011 19:38;0,1;59,4833559;0;17,2210608;99,7586274;99,1;30,0397343;20,160618;0
09-03-2011 21:38;0,1;59,3819433;0;17,2322679;99,7996621;99,1;29,1219277;19,9295759;0
09-03-2011 23:38;0,1;59,2106649;0;17,1692735;99,7855144;99,1;28,2587421;19,4343621;0
10-03-2011 1:38;0,1;58,9851909;0;17,2026825;99,7667809;99,1;27,7931176;18,9798939;0
10-03-2011 3:38;0,1;59,0356071;0;17,0586951;99,7216782;99,1;27,4101831;18,6228092;0
10-03-2011 5:38;0,1;58,943534;0;17,123703;99,6629536;99;26,9488087;18,2740321;0
10-03-2011 7:38;0,1;58,7470708;0;17,0556082;99,6321777;99,1;26,3899428;18,0104286;0
10-03-2011 9:38;0,1;58,7583073;0;17,1402778;99,8134069;99,1;25,9785041;17,7807651;0
10-03-2011 11:38;0,1;57,5898459;0;16,8881363;99,4028902;99,1;26,6822543;17,7563588;0
10-03-2011 13:38;0,1;57,3864918;0;16,8445021;99,5054513;99,1;27,5718231;18,2190259;0
10-03-2011 15:38;0,1;57,317767;0;16,8400812;99,5866286;99;27,8301733;18,6911922;0
10-03-2011 17:38;0,1;57,1361587;0;16,8617601;99,6113994;99;27,8830421;18,9323977;0
10-03-2011 19:38;0,1;57,0756846;0;17,0384865;99,6287858;99;27,7557674;19,0821897;0
10-03-2011 21:38;0,1;57,0400779;0;16,8820313;99,5325359;98,9;27,2793833;19,1285637;0
10-03-2011 23:38;0,1;56,8707441;0;16,7989359;99,3862794;98,8;26,7946916;18,9310096;0
11-03-2011 1:38;0,1;56,8274894;0;16,8770701;99,3087633;98,7;26,3182219;18,7148638;0
11-03-2011 3:38;0,1;56,6892026;0;16,8156996;99,4116457;98,7;25,8444123;18,32941;0
11-03-2011 5:38;0,1;56,6760364;0;16,8868968;99,5248039;98,7;25,2431432;17,8772915;0
11-03-2011 7:38;0,1;56,6058967;0;16,8859573;99,6580839;98,8;24,3958978;17,3459707;0
11-03-2011 9:38;0,1;56,6110598;0;16,8691355;99,8001778;99;23,2940054;16,6287494;0
11-03-2011 11:38;0,1;56,495383;0;16,9930034;99,8909679;99,1;21,9858753;15,9290001;0
11-03-2011 13:38;0,1;56,3334485;0;16,8046117;99,8479697;99,2;23,0585095;15,7350064;0
11-03-2011 15:38;0,1;56,2630449;0;16,7773501;99,8038331;99,3;23,8634051;15,7390127;0
11-03-2011 17:38;0,1;56,0897967;0;16,762722;99,9062726;99,4;24,4097017;15,6946361;0
11-03-2011 19:38;0,1;56,01639;0;16,741059;100,0724736;99,6;24,5268827;15,5375565;0
11-03-2011 21:38;0,1;55,9197399;0;16,6851068;100,2512996;99,7;22,7576584;15,3489123;0
11-03-2011 23:38;0,1;55,8504307;0;16,9792027;100,4627913;99,8;20,9723942;14,627288;0
12-03-2011 1:38;0,1;55,7297249;0;17,1248767;100,674725;99,9;19,7285256;13,6955329;0
12-03-2011 3:38;0,1;55,5019123;0;17,1446266;100,8562056;100;18,5066408;12,6046586;0
12-03-2011 5:38;0,1;55,5146061;0;17,2237861;101,0245387;100,1;17,3445842;11,4498146;0
12-03-2011 7:38;0,1;55,3968744;0;17,2978702;101,1249149;100,2;17,5486603;10,4622622;0
12-03-2011 9:38;0,1;55,3648025;0;17,2119979;101,050039;100,3;18,1415027;9,6855625;0
12-03-2011 11:38;0,1;55,2382348;0;16,9283612;100,9683124;100,3;19,9418404;10,3876388;0
12-03-2011 13:38;26,1;55,0877103;1,7977321;16,7044923;100,9370724;100,2;22,6251206;11,4967697;0
12-03-2011 15:38;33,7;54,7650234;3,9783493;16,7356475;100,8365042;100,2;24,873067;13,0393381;0
12-03-2011 17:38;40,8;54,5650928;4,1117999;16,4439128;100,8758822;100,3;25,8123774;13,7584144;0
12-03-2011 19:38;37;54,4972206;4,3260317;16,6355806;101,004206;100,4;25,1877291;14,1902001;0
12-03-2011 21:38;48,7;54,4054974;5,0460722;16,761378;101,048919;100,4;22,4259177;14,2103311;0
12-03-2011 23:38;53,8;54,367194;4,5476411;16,9448438;101,031859;100,4;20,4821974;13,4556197;0
13-03-2011 1:38;54,1;54,3022744;5,1243163;16,8019355;101,0107878;100,3;19,3608145;12,6792793;0
13-03-2011 3:38;54,2;54,1619769;6,7400858;16,6605781;100,9720232;100,3;18,2834923;11,8553792;0
13-03-2011 5:38;53,7;54,1211859;4,5014342;16,7033191;100,9304958;100,2;16,9233874;11,0165613;0
13-03-2011 7:38;54,2;54,0107958;5,3381016;16,7563385;100,7711307;100,1;17,2774201;10,8841095;0
13-03-2011 9:38;54,8;54,2249887;4,9463731;16,5983149;100,5250857;99,8;18,8998661;11,6233028;0
13-03-2011 11:38;54,9;54,4308507;4,663406;16,7113448;100,2857056;99,6;22,027888;12,3473157;0
13-03-2011 13:38;54,8;54,2145976;5,4486713;16,6578768;100,0756954;99,4;23,946951;12,940064;0
13-03-2011 15:38;55,2;54,1984248;4,4758631;16,7328099;99,8698576;99,2;25,3442377;13,5059216;0
13-03-2011 17:38;55,4;53,9788784;4,6492144;16,5741124;99,7852092;99,2;25,7968033;13,9613973;0
13-03-2011 19:38;55,1;53,9194446;5,9128363;16,5832761;99,7894319;99,2;24,9807848;14,281652;0
13-03-2011 21:38;53,6;53,8009884;4,6605346;16,6753884;99,7879944;99,3;23,9204984;14,5633691;0
13-03-2011 23:38;55;53,8025309;4,6771221;16,8705913;99,7617987;99,3;22,0868585;14,5614986;0
14-03-2011 1:38;55,3;53,6460051;4,5624511;16,7940826;99,7330289;99,3;21,0642084;14,501965;0
14-03-2011 3:38;56,3;53,5169084;5,7861783;16,8891473;99,7571242;99,3;20,3476248;14,393079;0
14-03-2011 5:38;56,6;53,4322283;5,0417701;16,9255362;99,7453442;99,3;20,4834612;14,2242617;0
14-03-2011 7:38;56,7;53,4644855;4,8674869;16,9174324;99,7537125;99,3;20,617851;14,0652983;0
14-03-2011 9:38;57;53,4057457;5,0053539;16,8760459;99,8819285;99,3;19,4960268;13,9801163;0
14-03-2011 11:38;57,3;53,3141497;5,1838883;16,7508992;99,9305746;99,3;21,3073597;13,9098658;0
14-03-2011 13:38;57,5;53,1078456;4,6648826;16,7370249;99,8679785;99,3;23,2610312;13,9463625;0
14-03-2011 15:38;57,4;53,1436714;4,3690655;16,4382424;99,8116338;99,3;24,1831703;14,111992;0
14-03-2011 17:38;57,5;53,0202938;5,1601769;16,5516459;99,8163587;99,3;23,0750974;14,259107;0
14-03-2011 19:38;57,9;52,7915117;5,6318088;16,5951725;99,8352755;99,4;22,4589293;14,2685101;0
14-03-2011 21:38;57,9;52,7922035;4,4985909;16,5444189;83,7129913;99,4;22,1954404;14,2502399;0
14-03-2011 23:38;57,9;52,7395448;4,7588585;16,6235416;;70,6;38,7102431;51,757936;0
26-04-2011 9:38;2,6;70,1305484;36,3666244;48,4632769;20,84766;20;;;0
26-04-2011 11:38;2,6;70,0457474;37,7649923;48,7045331;21,0364726;19,9;79,9309615;101,0131016;0
26-04-2011 13:38;2,6;70,675025;35,2447712;48,677662;21,2100047;19,8;79,4366362;101,6469317;0
26-04-2011 15:38;2,6;70,9127415;34,9568464;48,3711288;21,3009242;19,7;78,9626126;102,387053;0
26-04-2011 17:38;2,6;70,1495319;34,4018521;48,2075324;21,057895;19,7;78,9812133;101,3006555;0
26-04-2011 19:38;2,5;70,4143015;35,6496865;48,1054181;20,7993873;19,8;79,1251843;100,8258862;0
26-04-2011 21:38;2,4;69,8496628;37,0260436;47,8202458;20,7934169;20;79,5422676;100,6466293;0
26-04-2011 23:38;2,4;69,3664869;37,1792097;48,2083186;21,0358592;20,3;80,3738979;100,9536939;0
27-04-2011 1:38;2,4;68,3401936;38,7500663;48,3329703;21,0121607;20,3;81,0152904;101,2270947;0
27-04-2011 3:38;2,3;69,8503048;37,9631765;48,9383807;21,0085214;20,3;80,4762138;101,05352;0
27-04-2011 5:38;2,2;69,9920037;36,5892562;48,7741478;20,9751877;20,3;79,7381721;100,75703;0
27-04-2011 7:38;2,2;69,6666816;36,7423668;49,0915676;20,9547154;20,2;80,5722127;100,5404549;0
27-04-2011 9:38;2,1;70,1459618;39,3100214;49,8298926;20,8435738;20,1;80,6160773;100,455185;0
27-04-2011 11:38;2;70,7135504;38,5395138;50,0006985;20,8502511;20;79,7401915;100,9094979;0
27-04-2011 13:38;2,1;70,7509453;36,2886437;49,8905231;20,667111;19,8;81,5020636;102,5667734;0
27-04-2011 15:38;2,1;71,8000114;36,8420023;48,7524835;21,5713193;20,9;82,2558681;101,3107625;0
27-04-2011 17:38;2,1;73,0550743;35,2503233;48,9026574;20,76888;20,3;79,3311984;102,3336007;0
27-04-2011 19:38;2,1;71,8138471;34,3908511;48,0124076;20,9463579;20;78,3409566;107,7699985;0
27-04-2011 21:38;2,1;71,0823327;42,647764;47,8081309;21,3430914;19,9;81,9464871;101,5099756;0
27-04-2011 23:38;2,2;71,083339;38,4941178;49,1799454;21,391211;19,9;80,3972151;100,2987446;0
28-04-2011 1:38;2,2;69,3803964;37,6995956;49,2056422;21,0895572;20;80,364929;100,5765596;0
28-04-2011 3:38;2,2;68,8001048;38,5635467;48,6913855;21,0175476;20,2;80,6594094;100,7825555;0
28-04-2011 5:38;2,2;69,3193407;39,2427736;48,1087389;21,0079116;20,5;79,7035632;100,835287;0
28-04-2011 7:38;2,3;68,8662303;36,8738541;48,0479163;20,7127701;20,6;80,3418776;100,9288317;0
28-04-2011 9:38;2,4;70,1109082;37,8411572;49,2816556;20,9253582;20,5;79,2847983;101,7889753;0
28-04-2011 11:38;2,5;70,4159758;35,6556591;49,3606714;21,1965252;20,5;78,8230397;102,8406735;0
28-04-2011 13:38;2,5;70,2894378;36,3472114;49,8212638;21,2174559;20,3;78,7820582;103,5271429;0
28-04-2011 15:38;2,5;70,8880639;29,6815951;49,8413408;21,0212865;20,1;78,7201865;108,8789922;0
28-04-2011 17:38;2,5;69,9227075;30,2670948;48,8680908;21,0264165;20,2;78,5929204;106,7166832;0
28-04-2011 19:38;2,5;69,2295137;33,9342869;48,2377485;21,0164051;20,4;78,4821361;106,1458877;0
28-04-2011 21:38;2,6;68,6737464;32,3610127;47,9530452;21,0673795;20,5;79,2332357;106,270995;0
28-04-2011 23:38;2,6;67,8056785;38,2815953;47,8236031;21,1333517;19,8;81,0276206;104,1240001;0
29-04-2011 1:38;2,6;70,3370578;36,2091411;47,8116767;21,0072772;20;80,4301701;104,0706001;0
29-04-2011 3:38;2,5;71,3817295;29,8199319;46,558744;20,8205412;20,5;78,1681914;101,5916097;0
29-04-2011 5:38;2,5;68,3702929;37,8389216;45,5902264;20,8686522;20,7;79,9352101;101,9181311;0
29-04-2011 7:38;2,5;70,3101901;34,2397776;46,1591511;20,9755965;20,6;79,5798839;102,8510431;0
29-04-2011 9:38;2,6;70,7828918;33,7440617;46,6074835;20,8122118;20,4;79,0971203;102,3408861;0
29-04-2011 11:38;7,9;70,752777;34,4880924;47,2238683;20,8783201;20,3;78,9330952;101,8404163;0
29-04-2011 13:38;2,8;70,7222765;33,9717902;47,8365522;20,688913;20,3;78,8432127;101,2792197;0
29-04-2011 15:38;2,8;70,6769068;34,3201583;47,8165763;20,592744;20,4;78,6699664;101,8324528;0
29-04-2011 17:38;2,8;71,4682306;32,8259079;47,8056402;20,8793097;20,3;78,3808215;104,4897719;0
29-04-2011 19:38;2,6;68,8942978;33,347397;47,0109419;21,0089778;20,2;78,1920911;103,1756564;0
29-04-2011 21:38;2,6;69,130054;35,2249838;47,3473193;20,924146;20,1;78,8833653;103,5666054;0
29-04-2011 23:38;2,5;68,4539841;34,4278751;46,3467899;21,1269931;20,1;79,7827498;103,1824387;0
30-04-2011 1:38;2,4;69,2522227;36,7680948;46,5848281;21,0890247;20,2;80,8131058;106,4467092;0
30-04-2011 3:38;2,3;69,1985578;36,8483135;46,8459679;20,9671062;20,3;81,7006534;103,8139443;0
30-04-2011 5:38;2,3;71,3172464;35,7980005;47,3775079;20,9403557;20,5;80,6428975;101,8995464;0
30-04-2011 7:38;2,1;71,6938401;33,1815424;47,4300737;20,841233;20,6;79,7182515;107,2908616;0
30-04-2011 9:38;2,1;71,469581;32,1931748;47,9540309;21,0714197;20,5;79,2130988;106,2767539;0
30-04-2011 11:38;2,2;71,4743294;33,562273;48,2337551;21,3048742;20,3;78,7668036;106,0459614;0
30-04-2011 13:38;2,2;71,28017;32,3091089;47,9844096;21,177922;20,2;78,5603307;106,8985178;0
30-04-2011 15:38;2,2;70,0743889;31,7713225;47,2588089;20,9604399;20;78,38075;105,9331933;0
30-04-2011 17:38;2,2;69,6418415;34,2315096;47,5743464;21,0107457;19,9;78,3439722;106,0033072;0
30-04-2011 19:38;2,2;69,6511757;35,4046928;47,8800592;20,8100108;19,9;78,4043338;106,2538235;0
30-04-2011 21:38;2,2;69,4834004;34,2563595;47,9148706;21,105748;19,9;78,5158823;106,135393;0
30-04-2011 23:38;2,2;69,7876969;33,7116384;48,0874712;21,0663244;19,9;78,8357354;106,0796746;0
01-05-2011 1:38;2,3;69,8897241;36,3394558;48,1333158;21,0296529;19,8;79,1738952;102,0575877;0
01-05-2011 3:38;2,3;70,8351209;37,6382031;48,0709921;21,0707392;19,9;79,0766043;101,2161287;0
01-05-2011 5:38;2,3;71,2128012;33,7032151;48,324981;21,1424785;20,1;78,6837921;101,3381077;0
01-05-2011 7:38;2,3;70,5517586;34,9873612;48,1048214;21,1390208;20,4;78,5263028;101,2489666;0
01-05-2011 9:38;2,3;69,7484775;38,9577543;47,0571776;21,0279363;20,5;79,3244224;101,0873146;0
01-05-2011 11:38;2,3;69,1613702;36,3603722;47,0211371;20,9533519;20,6;80,1634577;100,9011481;0
01-05-2011 13:38;2,4;70,223396;38,3600752;47,7224938;20,8754463;20,6;80,5296376;100,6648344;0
01-05-2011 15:38;2,4;68,7689285;38,229856;47,3268801;20,8701296;20,5;80,7956589;100,4430767;0
01-05-2011 17:38;2,5;69,6335612;36,7284662;47,7083574;20,9608677;20,3;80,5752882;100,4698111;0
01-05-2011 19:38;2,5;70,2797436;36,5312398;47,4048853;20,8714865;20,2;79,738352;100,5814073;0
01-05-2011 21:38;2,6;70,2241281;36,5449847;47,7149043;21,099183;20;79,8188408;100,6463047;0
01-05-2011 23:38;2,6;70,9542123;39,263504;48,8816944;21,1342598;19,9;80,7115859;100,6160292;0
02-05-2011 1:38;2,6;72,1170067;37,9827364;49,8452112;20,9642944;19,8;80,3264655;100,8626283;0
02-05-2011 3:38;2,6;71,217579;35,2865786;49,7204162;21,1200369;19,7;79,9892365;101,0623123;0
02-05-2011 5:38;2,6;70,4778324;35,2757095;48,8954885;21,1777531;19,8;79,7980538;100,669381;0
02-05-2011 7:38;2,5;70,0511762;35,4243028;48,5132606;21,2209678;20;79,61598;100,8434213;0
02-05-2011 9:38;2,5;70,0409654;34,7619133;48,353379;21,0057094;20,1;79,395783;102,3848022;0
26-05-2011 11:38;2;68,8478121;57,4693151;37,6619135;;;77,2156018;122,5201921;0
26-05-2011 15:38;2,2;64,3108022;;39,301636;71,507346;75;72,4473408;;0
23-06-2012 5:38;3,1;69,1446667;18,3375694;24,4791597;;19,5;;;0
23-06-2012 7:38;3,1;69,2955774;18,56875;24,6949114;19,4582744;19,5;73,235356;127,9696752;0
23-06-2012 9:38;2,9;69,3076779;19,9820881;24,406455;19,4959402;19,5;73,1037001;128,0210032;0
23-06-2012 11:38;3;69,4579233;19,0796281;24,6185225;19,5434412;19,5;72,9666526;128,0765439;0
23-06-2012 13:38;3;69,7395747;19,1528672;24,7023403;19,5572524;19,5;72,8156435;128,1192585;0
23-06-2012 15:38;3;69,7428611;18,9173611;24,5708108;19,5461799;19,5;72,6695466;128,1578205;0
23-06-2012 17:38;2,9;69,8316965;20,7166667;24,6298681;19,5251515;19,5;72,6641224;128,230868;0
23-06-2012 19:38;3;69,7434768;21,053625;24,5824434;19,4600597;19,5;72,7196583;128,3706659;0
23-06-2012 21:38;3;69,7503825;18,7263889;24,6152527;19,3903122;19,5;72,717242;128,4935144;0
23-06-2012 23:38;3;69,4321839;18,4597222;24,6764114;19,4249118;19,5;72,5647607;128,3529258;0
24-06-2012 1:38;3;68,9929967;18,2291667;24,6555331;19,5365841;19,5;72,4067396;128,1270469;0
24-06-2012 3:38;3;68,9462864;17,7493056;24,4041528;19,6438083;19,5;72,3024007;127,967269;0
24-06-2012 5:38;3;68,9681111;17,5965278;24,1699114;19,7313463;19,5;72,2213246;127,9354365;0
24-06-2012 7:38;3,1;69,0493281;17,0208333;24,0050886;19,8158623;19,5;72,2133345;127,9123002;0
